Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00       1/3602        generate_requests(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, int) [53]
                0.00    0.00       1/3602        print_summary(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, RunSummary const&, HeatmapSummary const&, CongestionSummary const&, int, double) [92]
                0.00    0.00    1200/3602        shortest_path_bfs(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, RouteRequest const&, std::vector<int, std::allocator<int> >&) [3]
                0.00    0.00    2400/3602        next_open_cell(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, int&) [54]
[176]    0.0    0.00    0.00    3602         std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::size() const [176]
-----------------------------------------------
                0.00    0.00    1200/3600        decltype (::new ((void*)(0)) RouteRequest((declval<RouteRequest>)())) std::construct_at<RouteRequest, RouteRequest>(RouteRequest*, RouteRequest&&) [205]
                0.00    0.00    2400/3600        RouteRequest& std::vector<RouteRequest, std::allocator<RouteRequest> >::emplace_back<RouteRequest>(RouteRequest&&) [198]
[177]    0.0    0.00    0.00    3600         RouteRequest&& std::forward<RouteRequest>(std::remove_reference<RouteRequest>::type&) [177]
-----------------------------------------------
                0.00    0.00    1461/2922        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_create(unsigned long&, unsigned long) [95]
                0.00    0.00    1461/2922        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_destroy(unsigned long) [76]
[178]    0.0    0.00    0.00    2922         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_get_allocator() [178]
-----------------------------------------------
                0.00    0.00    1460/2920        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::begin() const [84]
                0.00    0.00    1460/2920        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::end() const [83]
[179]    0.0    0.00    0.00    2920         __gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::__normal_iterator(char const* const&) [179]
-----------------------------------------------
                0.00    0.00       1/2661        void std::_Construct<int>(int*) [128]
                0.00    0.00     260/2661        void std::_Construct<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [86]
                0.00    0.00    1200/2661        decltype (::new ((void*)(0)) RouteRequest((declval<RouteRequest>)())) std::construct_at<RouteRequest, RouteRequest>(RouteRequest*, RouteRequest&&) [205]
                0.00    0.00    1200/2661        void std::_Construct<Point>(Point*) [102]
[180]    0.0    0.00    0.00    2661         operator new(unsigned long, void*) [180]
-----------------------------------------------
                0.00    0.00     260/2660        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [90]
                0.00    0.00    2400/2660        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_mutate(unsigned long, unsigned long, char const*, unsigned long) [65]
[181]    0.0    0.00    0.00    2660         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::length() const [181]
-----------------------------------------------
                0.00    0.00    1200/2400        std::vector<RouteRequest, std::allocator<RouteRequest> >::end() [199]
                0.00    0.00    1200/2400        __gnu_cxx::__normal_iterator<RouteRequest*, std::vector<RouteRequest, std::allocator<RouteRequest> > >::operator-(long) const [191]
[182]    0.0    0.00    0.00    2400         __gnu_cxx::__normal_iterator<RouteRequest*, std::vector<RouteRequest, std::allocator<RouteRequest> > >::__normal_iterator(RouteRequest* const&) [182]
-----------------------------------------------
                0.00    0.00    1200/2400        std::vector<Point, std::allocator<Point> >::~vector() [24]
                0.00    0.00    1200/2400        std::vector<Point, std::allocator<Point> >::_M_default_initialize(unsigned long) [8]
[183]    0.0    0.00    0.00    2400         std::_Vector_base<Point, std::allocator<Point> >::_M_get_Tp_allocator() [183]
-----------------------------------------------
                0.00    0.00    1461/1461        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_destroy(unsigned long) [76]
[184]    0.0    0.00    0.00    1461         std::__new_allocator<char>::deallocate(char*, unsigned long) [184]
-----------------------------------------------
                0.00    0.00    1461/1461        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_S_allocate(std::allocator<char>&, unsigned long) [94]
[185]    0.0    0.00    0.00    1461         std::__new_allocator<char>::allocate(unsigned long, void const*) [185]
-----------------------------------------------
                0.00    0.00       1/1461        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct(unsigned long, char) [33]
                0.00    0.00     260/1461        void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag) [91]
                0.00    0.00    1200/1461        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_mutate(unsigned long, unsigned long, char const*, unsigned long) [65]
[186]    0.0    0.00    0.00    1461         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_capacity(unsigned long) [186]
-----------------------------------------------
                0.00    0.00       1/1461        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct(unsigned long, char) [33]
                0.00    0.00     260/1461        void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag) [91]
                0.00    0.00    1200/1461        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_mutate(unsigned long, unsigned long, char const*, unsigned long) [65]
[187]    0.0    0.00    0.00    1461         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data(char*) [187]
-----------------------------------------------
                0.00    0.00       1/1204        std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_S_max_size(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [280]
                0.00    0.00       1/1204        std::vector<RouteRequest, std::allocator<RouteRequest> >::_S_max_size(std::allocator<RouteRequest> const&) [278]
                0.00    0.00       2/1204        std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [251]
                0.00    0.00    1200/1204        std::vector<Point, std::allocator<Point> >::_S_max_size(std::allocator<Point> const&) [202]
[188]    0.0    0.00    0.00    1204         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [188]
-----------------------------------------------
                0.00    0.00       2/1202        int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [38]
                0.00    0.00    1200/1202        Point* std::fill_n<Point*, unsigned long, Point>(Point*, unsigned long, Point const&) [13]
[189]    0.0    0.00    0.00    1202         std::__size_to_integer(unsigned long) [189]
-----------------------------------------------
                0.00    0.00    1200/1200        std::vector<RouteRequest, std::allocator<RouteRequest> >::back() [200]
[190]    0.0    0.00    0.00    1200         __gnu_cxx::__normal_iterator<RouteRequest*, std::vector<RouteRequest, std::allocator<RouteRequest> > >::operator*() const [190]
-----------------------------------------------
                0.00    0.00    1200/1200        std::vector<RouteRequest, std::allocator<RouteRequest> >::back() [200]
[191]    0.0    0.00    0.00    1200         __gnu_cxx::__normal_iterator<RouteRequest*, std::vector<RouteRequest, std::allocator<RouteRequest> > >::operator-(long) const [191]
                0.00    0.00    1200/2400        __gnu_cxx::__normal_iterator<RouteRequest*, std::vector<RouteRequest, std::allocator<RouteRequest> > >::__normal_iterator(RouteRequest* const&) [182]
-----------------------------------------------
                0.00    0.00    1200/1200        void std::_Destroy<Point*>(Point*, Point*) [103]
[192]    0.0    0.00    0.00    1200         void std::_Destroy_aux<true>::__destroy<Point*>(Point*, Point*) [192]
-----------------------------------------------
                0.00    0.00    1200/1200        std::_Vector_base<Point, std::allocator<Point> >::_Vector_base(unsigned long, std::allocator<Point> const&) [99]
[193]    0.0    0.00    0.00    1200         std::_Vector_base<Point, std::allocator<Point> >::_Vector_impl::_Vector_impl(std::allocator<Point> const&) [193]
                0.00    0.00    1200/1200        std::_Vector_base<Point, std::allocator<Point> >::_Vector_impl_data::_Vector_impl_data() [195]
-----------------------------------------------
                0.00    0.00    1200/1200        std::_Vector_base<Point, std::allocator<Point> >::~_Vector_base() [100]
[194]    0.0    0.00    0.00    1200         std::_Vector_base<Point, std::allocator<Point> >::_Vector_impl::~_Vector_impl() [194]
-----------------------------------------------
                0.00    0.00    1200/1200        std::_Vector_base<Point, std::allocator<Point> >::_Vector_impl::_Vector_impl(std::allocator<Point> const&) [193]
[195]    0.0    0.00    0.00    1200         std::_Vector_base<Point, std::allocator<Point> >::_Vector_impl_data::_Vector_impl_data() [195]
-----------------------------------------------
                0.00    0.00    1200/1200        std::_Vector_base<Point, std::allocator<Point> >::_M_deallocate(Point*, unsigned long) [97]
[196]    0.0    0.00    0.00    1200         std::__new_allocator<Point>::deallocate(Point*, unsigned long) [196]
-----------------------------------------------
                0.00    0.00    1200/1200        std::_Vector_base<Point, std::allocator<Point> >::_M_allocate(unsigned long) [96]
[197]    0.0    0.00    0.00    1200         std::__new_allocator<Point>::allocate(unsigned long, void const*) [197]
-----------------------------------------------
                0.00    0.00    1200/1200        std::vector<RouteRequest, std::allocator<RouteRequest> >::push_back(RouteRequest&&) [201]
[198]    0.0    0.00    0.00    1200         RouteRequest& std::vector<RouteRequest, std::allocator<RouteRequest> >::emplace_back<RouteRequest>(RouteRequest&&) [198]
